number,mode,landmark_0_x,landmark_0_y,landmark_1_x,landmark_1_y,landmark_2_x,landmark_2_y,landmark_3_x,landmark_3_y,landmark_4_x,landmark_4_y,landmark_5_x,landmark_5_y,landmark_6_x,landmark_6_y,landmark_7_x,landmark_7_y,landmark_8_x,landmark_8_y,landmark_9_x,landmark_9_y,landmark_10_x,landmark_10_y,landmark_11_x,landmark_11_y,landmark_12_x,landmark_12_y,landmark_13_x,landmark_13_y,landmark_14_x,landmark_14_y,landmark_15_x,landmark_15_y,landmark_16_x,landmark_16_y,landmark_17_x,landmark_17_y,landmark_18_x,landmark_18_y,landmark_19_x,landmark_19_y,landmark_20_x,landmark_20_y,point_history_0_x,point_history_0_y,point_history_1_x,point_history_1_y,point_history_2_x,point_history_2_y,point_history_3_x,point_history_3_y,point_history_4_x,point_history_4_y,point_history_5_x,point_history_5_y,point_history_6_x,point_history_6_y,point_history_7_x,point_history_7_y,point_history_8_x,point_history_8_y,point_history_9_x,point_history_9_y,point_history_10_x,point_history_10_y,point_history_11_x,point_history_11_y,point_history_12_x,point_history_12_y,point_history_13_x,point_history_13_y,point_history_14_x,point_history_14_y,point_history_15_x,point_history_15_y
4,1,0.0,0.0,0.03982300884955752,-0.3008849557522124,0.14601769911504425,-0.5,0.3141592920353982,-0.6017699115044248,0.4557522123893805,-0.6283185840707964,0.18584070796460178,-0.6238938053097345,0.47345132743362833,-0.7654867256637168,0.5486725663716814,-0.6814159292035398,0.5530973451327433,-0.5973451327433629,0.3141592920353982,-0.5221238938053098,0.588495575221239,-0.7787610619469026,0.7433628318584071,-0.9070796460176991,0.8451327433628318,-1.0,0.42920353982300885,-0.38495575221238937,0.7035398230088495,-0.5707964601769911,0.6814159292035398,-0.504424778761062,0.5973451327433629,-0.43805309734513276,0.5132743362831859,-0.2079646017699115,0.7477876106194691,-0.3893805309734513,0.7389380530973452,-0.39823008849557523,0.6858407079646017,-0.3805309734513274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.044444444444444446,-0.30666666666666664,0.15555555555555556,-0.49777777777777776,0.3244444444444444,-0.6,0.4666666666666667,-0.6266666666666667,0.19111111111111112,-0.6266666666666667,0.48444444444444446,-0.7644444444444445,0.5644444444444444,-0.6844444444444444,0.5733333333333334,-0.6044444444444445,0.32,-0.5244444444444445,0.5955555555555555,-0.7777777777777778,0.7466666666666667,-0.9066666666666666,0.8488888888888889,-1.0,0.43555555555555553,-0.38666666666666666,0.7111111111111111,-0.5688888888888889,0.6888888888888889,-0.5022222222222222,0.6044444444444445,-0.4311111111111111,0.52,-0.2088888888888889,0.7511111111111111,-0.39111111111111113,0.7422222222222222,-0.38666666666666666,0.6888888888888889,-0.35555555555555557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.035555555555555556,-0.3022222222222222,0.1511111111111111,-0.5022222222222222,0.32,-0.6088888888888889,0.4666666666666667,-0.64,0.18666666666666668,-0.6266666666666667,0.48,-0.76,0.5555555555555556,-0.6666666666666666,0.56,-0.5733333333333334,0.30666666666666664,-0.5244444444444445,0.5911111111111111,-0.7777777777777778,0.7422222222222222,-0.9022222222222223,0.8444444444444444,-1.0,0.4222222222222222,-0.38666666666666666,0.7022222222222222,-0.5688888888888889,0.6755555555555556,-0.49333333333333335,0.5911111111111111,-0.4222222222222222,0.5111111111111111,-0.2088888888888889,0.7466666666666667,-0.38666666666666666,0.7288888888888889,-0.3688888888888889,0.6711111111111111,-0.3244444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.03982300884955752,-0.3008849557522124,0.1504424778761062,-0.49557522123893805,0.3230088495575221,-0.5929203539823009,0.4646017699115044,-0.6061946902654868,0.18141592920353983,-0.6283185840707964,0.4690265486725664,-0.7477876106194691,0.5442477876106194,-0.6548672566371682,0.5486725663716814,-0.5663716814159292,0.3053097345132743,-0.5309734513274337,0.5796460176991151,-0.7787610619469026,0.7345132743362832,-0.9070796460176991,0.8362831858407079,-1.0,0.42035398230088494,-0.3938053097345133,0.6902654867256637,-0.5619469026548672,0.6637168141592921,-0.4823008849557522,0.584070796460177,-0.41150442477876104,0.5088495575221239,-0.22123893805309736,0.7256637168141593,-0.38495575221238937,0.7035398230088495,-0.34513274336283184,0.6460176991150443,-0.2920353982300885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.03571428571428571,-0.29910714285714285,0.14732142857142858,-0.4955357142857143,0.32589285714285715,-0.5758928571428571,0.46875,-0.5803571428571429,0.17410714285714285,-0.625,0.46875,-0.7455357142857143,0.5535714285714286,-0.6517857142857143,0.5669642857142857,-0.5625,0.29464285714285715,-0.5267857142857143,0.5714285714285714,-0.7767857142857143,0.7276785714285714,-0.9017857142857143,0.8303571428571429,-1.0,0.4107142857142857,-0.38392857142857145,0.6875,-0.5669642857142857,0.6696428571428571,-0.49107142857142855,0.5848214285714286,-0.41964285714285715,0.4955357142857143,-0.21428571428571427,0.7232142857142857,-0.38392857142857145,0.7008928571428571,-0.3482142857142857,0.6383928571428571,-0.29910714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.030973451327433628,-0.29646017699115046,0.1415929203539823,-0.4911504424778761,0.30973451327433627,-0.5707964601769911,0.45132743362831856,-0.584070796460177,0.168141592920354,-0.6194690265486725,0.4646017699115044,-0.7477876106194691,0.5442477876106194,-0.6592920353982301,0.5530973451327433,-0.5707964601769911,0.28761061946902655,-0.5265486725663717,0.5707964601769911,-0.7743362831858407,0.7256637168141593,-0.9026548672566371,0.827433628318584,-1.0,0.4026548672566372,-0.3893805309734513,0.6858407079646017,-0.5663716814159292,0.668141592920354,-0.4823008849557522,0.588495575221239,-0.40707964601769914,0.48672566371681414,-0.2168141592920354,0.7123893805309734,-0.38495575221238937,0.6902654867256637,-0.3407079646017699,0.6283185840707964,-0.28761061946902655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.03125,-0.29910714285714285,0.14732142857142858,-0.5044642857142857,0.3169642857142857,-0.6026785714285714,0.45535714285714285,-0.625,0.17857142857142858,-0.625,0.4642857142857143,-0.75,0.5357142857142857,-0.6607142857142857,0.5357142857142857,-0.5758928571428571,0.29910714285714285,-0.5267857142857143,0.5803571428571429,-0.7723214285714286,0.7321428571428571,-0.9017857142857143,0.8348214285714286,-1.0,0.41517857142857145,-0.38839285714285715,0.6830357142857143,-0.5669642857142857,0.6517857142857143,-0.48660714285714285,0.5714285714285714,-0.41517857142857145,0.5044642857142857,-0.21875,0.7142857142857143,-0.39285714285714285,0.6741071428571429,-0.34375,0.6071428571428571,-0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.02643171806167401,-0.2907488986784141,0.13215859030837004,-0.5022026431718062,0.29515418502202645,-0.6211453744493393,0.43171806167400884,-0.6651982378854625,0.16740088105726872,-0.6211453744493393,0.45374449339207046,-0.748898678414097,0.5286343612334802,-0.6607929515418502,0.5418502202643172,-0.5770925110132159,0.28634361233480177,-0.5286343612334802,0.5638766519823789,-0.775330396475771,0.7136563876651982,-0.9030837004405287,0.8061674008810573,-1.0,0.4008810572687225,-0.3964757709251101,0.6696035242290749,-0.5682819383259912,0.6431718061674009,-0.4845814977973568,0.5638766519823789,-0.40969162995594716,0.4889867841409692,-0.22466960352422907,0.7004405286343612,-0.3920704845814978,0.6607929515418502,-0.3392070484581498,0.5991189427312775,-0.28193832599118945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.03508771929824561,-0.2894736842105263,0.13157894736842105,-0.4868421052631579,0.2982456140350877,-0.5745614035087719,0.43859649122807015,-0.5921052631578947,0.16666666666666666,-0.6140350877192983,0.4517543859649123,-0.7368421052631579,0.5219298245614035,-0.6535087719298246,0.5175438596491229,-0.5745614035087719,0.2894736842105263,-0.5219298245614035,0.5657894736842105,-0.7675438596491229,0.7149122807017544,-0.8991228070175439,0.8114035087719298,-1.0,0.40789473684210525,-0.39035087719298245,0.6710526315789473,-0.5614035087719298,0.6359649122807017,-0.4824561403508772,0.5526315789473685,-0.41228070175438597,0.4956140350877193,-0.2149122807017544,0.6885964912280702,-0.38596491228070173,0.6491228070175439,-0.3333333333333333,0.5833333333333334,-0.27631578947368424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.030837004405286344,-0.28634361233480177,0.13215859030837004,-0.4889867841409692,0.29955947136563876,-0.5859030837004405,0.44052863436123346,-0.6123348017621145,0.16299559471365638,-0.6123348017621145,0.45374449339207046,-0.73568281938326,0.5110132158590308,-0.6431718061674009,0.5022026431718062,-0.5550660792951542,0.28634361233480177,-0.5198237885462555,0.5682819383259912,-0.7665198237885462,0.7136563876651982,-0.8986784140969163,0.8105726872246696,-1.0,0.4052863436123348,-0.3832599118942731,0.6607929515418502,-0.5594713656387665,0.6123348017621145,-0.4801762114537445,0.5242290748898678,-0.40969162995594716,0.4889867841409692,-0.21585903083700442,0.6784140969162996,-0.3876651982378855,0.6343612334801763,-0.3392070484581498,0.5682819383259912,-0.28634361233480177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.03111111111111111,-0.29333333333333333,0.14222222222222222,-0.49333333333333335,0.31555555555555553,-0.5866666666666667,0.4577777777777778,-0.6044444444444445,0.16444444444444445,-0.6222222222222222,0.4577777777777778,-0.7511111111111111,0.5377777777777778,-0.6577777777777778,0.5466666666666666,-0.5733333333333334,0.28444444444444444,-0.5288888888888889,0.5688888888888889,-0.7733333333333333,0.7155555555555555,-0.9022222222222223,0.8133333333333334,-1.0,0.4,-0.39111111111111113,0.6755555555555556,-0.5733333333333334,0.6355555555555555,-0.49333333333333335,0.5422222222222223,-0.4266666666666667,0.4888888888888889,-0.2222222222222222,0.6888888888888889,-0.39111111111111113,0.64,-0.3511111111111111,0.5688888888888889,-0.29777777777777775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.03587443946188341,-0.29596412556053814,0.13901345291479822,-0.49327354260089684,0.31390134529147984,-0.57847533632287,0.45739910313901344,-0.5874439461883408,0.16591928251121077,-0.6143497757847534,0.45739910313901344,-0.7354260089686099,0.5291479820627802,-0.6502242152466368,0.5381165919282511,-0.5739910313901345,0.2914798206278027,-0.5246636771300448,0.5695067264573991,-0.7802690582959642,0.7174887892376681,-0.905829596412556,0.8161434977578476,-1.0,0.4125560538116592,-0.3901345291479821,0.6771300448430493,-0.57847533632287,0.6322869955156951,-0.4977578475336323,0.5381165919282511,-0.4304932735426009,0.4977578475336323,-0.21973094170403587,0.6860986547085202,-0.3901345291479821,0.6367713004484304,-0.34977578475336324,0.5739910313901345,-0.3004484304932735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.022026431718061675,-0.2907488986784141,0.11894273127753303,-0.4889867841409692,0.2907488986784141,-0.5770925110132159,0.43171806167400884,-0.5947136563876652,0.14537444933920704,-0.6123348017621145,0.43171806167400884,-0.7400881057268722,0.5066079295154186,-0.6563876651982379,0.5198237885462555,-0.5770925110132159,0.27312775330396477,-0.5286343612334802,0.5462555066079295,-0.7841409691629956,0.6872246696035242,-0.9074889867841409,0.7709251101321586,-1.0,0.3964757709251101,-0.3964757709251101,0.6519823788546255,-0.5814977973568282,0.6123348017621145,-0.5022026431718062,0.5242290748898678,-0.43171806167400884,0.4889867841409692,-0.2290748898678414,0.6696035242290749,-0.4008810572687225,0.6167400881057269,-0.3568281938325991,0.5506607929515418,-0.29515418502202645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.021929824561403508,-0.2894736842105263,0.11842105263157894,-0.4868421052631579,0.2894736842105263,-0.5745614035087719,0.4298245614035088,-0.5833333333333334,0.13157894736842105,-0.6052631578947368,0.4166666666666667,-0.7236842105263158,0.4868421052631579,-0.631578947368421,0.49122807017543857,-0.5482456140350878,0.2631578947368421,-0.5219298245614035,0.5350877192982456,-0.7763157894736842,0.6710526315789473,-0.9035087719298246,0.7587719298245614,-1.0,0.38596491228070173,-0.39035087719298245,0.6403508771929824,-0.5877192982456141,0.5921052631578947,-0.5087719298245614,0.5043859649122807,-0.4298245614035088,0.4780701754385965,-0.22807017543859648,0.6447368421052632,-0.3991228070175439,0.5921052631578947,-0.3508771929824561,0.5350877192982456,-0.29385964912280704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.017391304347826087,-0.28695652173913044,0.11739130434782609,-0.49130434782608695,0.28695652173913044,-0.591304347826087,0.41739130434782606,-0.6217391304347826,0.1391304347826087,-0.6086956521739131,0.41739130434782606,-0.7391304347826086,0.4826086956521739,-0.6521739130434783,0.49130434782608695,-0.5695652173913044,0.26956521739130435,-0.5173913043478261,0.5304347826086957,-0.7695652173913043,0.6652173913043479,-0.9043478260869565,0.7565217391304347,-1.0,0.391304347826087,-0.3869565217391304,0.6347826086956522,-0.5782608695652174,0.5826086956521739,-0.508695652173913,0.4956521739130435,-0.4391304347826087,0.4826086956521739,-0.22608695652173913,0.6391304347826087,-0.4,0.5826086956521739,-0.3652173913043478,0.5260869565217391,-0.30434782608695654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.008771929824561403,-0.2894736842105263,0.10526315789473684,-0.49122807017543857,0.27631578947368424,-0.5921052631578947,0.41228070175438597,-0.6140350877192983,0.12280701754385964,-0.6096491228070176,0.41228070175438597,-0.7368421052631579,0.5,-0.6535087719298246,0.5263157894736842,-0.5701754385964912,0.2543859649122807,-0.5219298245614035,0.5175438596491229,-0.7763157894736842,0.6535087719298246,-0.9035087719298246,0.7412280701754386,-1.0,0.3815789473684211,-0.39473684210526316,0.6271929824561403,-0.5877192982456141,0.5789473684210527,-0.5087719298245614,0.49122807017543857,-0.4342105263157895,0.47368421052631576,-0.2324561403508772,0.631578947368421,-0.40350877192982454,0.5789473684210527,-0.35526315789473684,0.5219298245614035,-0.29385964912280704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.008733624454148471,-0.28820960698689957,0.10480349344978165,-0.49344978165938863,0.27074235807860264,-0.5982532751091703,0.4017467248908297,-0.6244541484716157,0.1222707423580786,-0.611353711790393,0.3930131004366812,-0.7336244541484717,0.4585152838427948,-0.6375545851528385,0.4585152838427948,-0.5502183406113537,0.25327510917030566,-0.5283842794759825,0.5152838427947598,-0.7729257641921398,0.6462882096069869,-0.9039301310043668,0.7379912663755459,-1.0,0.37554585152838427,-0.39737991266375544,0.6157205240174672,-0.5764192139737991,0.5633187772925764,-0.5021834061135371,0.4759825327510917,-0.4279475982532751,0.4759825327510917,-0.23580786026200873,0.6200873362445415,-0.4017467248908297,0.5633187772925764,-0.3537117903930131,0.5065502183406113,-0.2925764192139738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.008695652173913044,-0.2826086956521739,0.10869565217391304,-0.48695652173913045,0.2782608695652174,-0.5826086956521739,0.41304347826086957,-0.6,0.13043478260869565,-0.6086956521739131,0.4,-0.7434782608695653,0.47391304347826085,-0.6478260869565218,0.4826086956521739,-0.5565217391304348,0.2565217391304348,-0.5304347826086957,0.5130434782608696,-0.7739130434782608,0.6434782608695652,-0.9043478260869565,0.7304347826086957,-1.0,0.3826086956521739,-0.4043478260869565,0.6173913043478261,-0.5782608695652174,0.5695652173913044,-0.5,0.4826086956521739,-0.4217391304347826,0.4782608695652174,-0.2391304347826087,0.6260869565217392,-0.4043478260869565,0.5695652173913044,-0.3521739130434783,0.508695652173913,-0.28695652173913044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.008771929824561403,-0.2850877192982456,0.10526315789473684,-0.4868421052631579,0.2719298245614035,-0.5877192982456141,0.40789473684210525,-0.6140350877192983,0.11842105263157894,-0.6052631578947368,0.39473684210526316,-0.7324561403508771,0.4692982456140351,-0.6447368421052632,0.4824561403508772,-0.5614035087719298,0.25,-0.5219298245614035,0.5087719298245614,-0.7719298245614035,0.6447368421052632,-0.9035087719298246,0.7280701754385965,-1.0,0.37280701754385964,-0.39473684210526316,0.618421052631579,-0.5789473684210527,0.5745614035087719,-0.5,0.49122807017543857,-0.42543859649122806,0.47368421052631576,-0.23684210526315788,0.6271929824561403,-0.40350877192982454,0.5745614035087719,-0.35526315789473684,0.5175438596491229,-0.2982456140350877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.013215859030837005,-0.28193832599118945,0.1145374449339207,-0.4889867841409692,0.2775330396475771,-0.5947136563876652,0.4008810572687225,-0.6255506607929515,0.13215859030837004,-0.6079295154185022,0.40969162995594716,-0.73568281938326,0.4933920704845815,-0.6475770925110133,0.5154185022026432,-0.5638766519823789,0.2599118942731278,-0.5198237885462555,0.5154185022026432,-0.7665198237885462,0.6475770925110133,-0.9030837004405287,0.73568281938326,-1.0,0.3832599118942731,-0.3920704845814978,0.6299559471365639,-0.5814977973568282,0.5859030837004405,-0.5066079295154186,0.5022026431718062,-0.43171806167400884,0.4801762114537445,-0.23348017621145375,0.6431718061674009,-0.40969162995594716,0.5947136563876652,-0.3656387665198238,0.5330396475770925,-0.30837004405286345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.017543859649122806,-0.2894736842105263,0.11403508771929824,-0.4780701754385965,0.27631578947368424,-0.5614035087719298,0.41228070175438597,-0.5657894736842105,0.13157894736842105,-0.6052631578947368,0.40350877192982454,-0.7280701754385965,0.49122807017543857,-0.6491228070175439,0.5175438596491229,-0.5789473684210527,0.25877192982456143,-0.5263157894736842,0.5131578947368421,-0.7763157894736842,0.6447368421052632,-0.9078947368421053,0.7324561403508771,-1.0,0.3815789473684211,-0.3991228070175439,0.6271929824561403,-0.5833333333333334,0.5921052631578947,-0.5087719298245614,0.5087719298245614,-0.4342105263157895,0.4780701754385965,-0.23684210526315788,0.6447368421052632,-0.40350877192982454,0.5964912280701754,-0.36403508771929827,0.5350877192982456,-0.30701754385964913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.013043478260869565,-0.28695652173913044,0.11304347826086956,-0.48695652173913045,0.27391304347826084,-0.5869565217391305,0.4,-0.6217391304347826,0.13043478260869565,-0.6043478260869565,0.4,-0.7347826086956522,0.4826086956521739,-0.6521739130434783,0.5043478260869565,-0.5695652173913044,0.25217391304347825,-0.5173913043478261,0.5043478260869565,-0.7739130434782608,0.6391304347826087,-0.9043478260869565,0.7260869565217392,-1.0,0.3739130434782609,-0.391304347826087,0.6217391304347826,-0.5826086956521739,0.5869565217391305,-0.5130434782608696,0.5043478260869565,-0.4434782608695652,0.4652173913043478,-0.23043478260869565,0.6347826086956522,-0.4043478260869565,0.591304347826087,-0.3695652173913043,0.5304347826086957,-0.3130434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.017316017316017316,-0.27705627705627706,0.10822510822510822,-0.47619047619047616,0.2727272727272727,-0.5800865800865801,0.4025974025974026,-0.6147186147186147,0.12987012987012986,-0.5930735930735931,0.39826839826839827,-0.7272727272727273,0.4675324675324675,-0.645021645021645,0.4805194805194805,-0.5627705627705628,0.2554112554112554,-0.5108225108225108,0.5108225108225108,-0.7705627705627706,0.6406926406926406,-0.9047619047619048,0.7272727272727273,-1.0,0.38095238095238093,-0.3852813852813853,0.6233766233766234,-0.5800865800865801,0.5757575757575758,-0.5108225108225108,0.48917748917748916,-0.44155844155844154,0.47186147186147187,-0.22510822510822512,0.6320346320346321,-0.4069264069264069,0.5844155844155844,-0.36796536796536794,0.5238095238095238,-0.3116883116883117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.013043478260869565,-0.2826086956521739,0.11304347826086956,-0.48695652173913045,0.2782608695652174,-0.591304347826087,0.4043478260869565,-0.6304347826086957,0.13478260869565217,-0.6,0.4043478260869565,-0.7347826086956522,0.4826086956521739,-0.6521739130434783,0.5,-0.5695652173913044,0.2608695652173913,-0.5173913043478261,0.5173913043478261,-0.7695652173913043,0.6478260869565218,-0.9043478260869565,0.7304347826086957,-1.0,0.3826086956521739,-0.391304347826087,0.6304347826086957,-0.5782608695652174,0.5869565217391305,-0.5130434782608696,0.5043478260869565,-0.4391304347826087,0.4782608695652174,-0.23478260869565218,0.6478260869565218,-0.40869565217391307,0.6,-0.3782608695652174,0.5391304347826087,-0.3217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.021645021645021644,-0.27705627705627706,0.11688311688311688,-0.47186147186147187,0.2857142857142857,-0.5627705627705628,0.41125541125541126,-0.5844155844155844,0.1341991341991342,-0.5930735930735931,0.4025974025974026,-0.7229437229437229,0.4805194805194805,-0.6406926406926406,0.5021645021645021,-0.5584415584415584,0.2597402597402597,-0.5108225108225108,0.5064935064935064,-0.7705627705627706,0.6406926406926406,-0.9047619047619048,0.7316017316017316,-1.0,0.38095238095238093,-0.3852813852813853,0.6233766233766234,-0.5844155844155844,0.5887445887445888,-0.5151515151515151,0.5064935064935064,-0.4458874458874459,0.47186147186147187,-0.22510822510822512,0.645021645021645,-0.41125541125541126,0.6060606060606061,-0.3852813852813853,0.5497835497835498,-0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.017241379310344827,-0.27586206896551724,0.11206896551724138,-0.47844827586206895,0.27586206896551724,-0.5775862068965517,0.4051724137931034,-0.6077586206896551,0.12931034482758622,-0.5862068965517241,0.39655172413793105,-0.7155172413793104,0.46551724137931033,-0.6293103448275862,0.47413793103448276,-0.5431034482758621,0.25,-0.5043103448275862,0.5043103448275862,-0.7629310344827587,0.6379310344827587,-0.9008620689655172,0.728448275862069,-1.0,0.375,-0.375,0.6120689655172413,-0.5732758620689655,0.5646551724137931,-0.5043103448275862,0.4827586206896552,-0.43103448275862066,0.4698275862068966,-0.21982758620689655,0.6336206896551724,-0.40086206896551724,0.5775862068965517,-0.3620689655172414,0.521551724137931,-0.30603448275862066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.008583690987124463,-0.27467811158798283,0.1072961373390558,-0.4721030042918455,0.2703862660944206,-0.5665236051502146,0.39914163090128757,-0.592274678111588,0.12446351931330472,-0.592274678111588,0.3948497854077253,-0.7296137339055794,0.48068669527896996,-0.6566523605150214,0.51931330472103,-0.5836909871244635,0.2532188841201717,-0.5064377682403434,0.4978540772532189,-0.7639484978540773,0.6266094420600858,-0.9012875536480687,0.7167381974248928,-1.0,0.37339055793991416,-0.38197424892703863,0.6094420600858369,-0.5793991416309013,0.5708154506437768,-0.5064377682403434,0.4892703862660944,-0.4334763948497854,0.4678111587982833,-0.22746781115879827,0.6266094420600858,-0.4034334763948498,0.5793991416309013,-0.36909871244635195,0.5236051502145923,-0.3133047210300429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.004291845493562232,-0.27896995708154504,0.10300429184549356,-0.48497854077253216,0.26180257510729615,-0.5965665236051502,0.38197424892703863,-0.6437768240343348,0.12875536480686695,-0.5965665236051502,0.3905579399141631,-0.7381974248927039,0.4721030042918455,-0.6566523605150214,0.49356223175965663,-0.575107296137339,0.24892703862660945,-0.5107296137339056,0.4978540772532189,-0.7639484978540773,0.6223175965665236,-0.9012875536480687,0.7081545064377682,-1.0,0.36909871244635195,-0.3905579399141631,0.6051502145922747,-0.5836909871244635,0.5622317596566524,-0.51931330472103,0.47639484978540775,-0.45064377682403434,0.463519313304721,-0.23605150214592274,0.6266094420600858,-0.41630901287553645,0.575107296137339,-0.3776824034334764,0.5150214592274678,-0.3218884120171674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.008547008547008548,-0.2777777777777778,0.10256410256410256,-0.47435897435897434,0.2692307692307692,-0.5683760683760684,0.3974358974358974,-0.5982905982905983,0.12393162393162394,-0.594017094017094,0.38461538461538464,-0.7350427350427351,0.45726495726495725,-0.6538461538461539,0.47435897435897434,-0.5726495726495726,0.24786324786324787,-0.5128205128205128,0.49572649572649574,-0.7649572649572649,0.6239316239316239,-0.9017094017094017,0.7094017094017094,-1.0,0.3717948717948718,-0.39316239316239315,0.6068376068376068,-0.5811965811965812,0.5641025641025641,-0.5128205128205128,0.47863247863247865,-0.44017094017094016,0.46153846153846156,-0.23931623931623933,0.6239316239316239,-0.41452991452991456,0.5769230769230769,-0.37606837606837606,0.5170940170940171,-0.32051282051282054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.0,0.0,0.01276595744680851,-0.28085106382978725,0.10638297872340426,-0.4808510638297872,0.2680851063829787,-0.5872340425531914,0.39148936170212767,-0.6297872340425532,0.1276595744680851,-0.5914893617021276,0.39148936170212767,-0.7319148936170212,0.46808510638297873,-0.6553191489361702,0.48936170212765956,-0.5702127659574469,0.2553191489361702,-0.5063829787234042,0.4978723404255319,-0.7574468085106383,0.625531914893617,-0.8978723404255319,0.7106382978723405,-1.0,0.37446808510638296,-0.3829787234042553,0.6085106382978723,-0.574468085106383,0.5702127659574469,-0.5106382978723404,0.4851063829787234,-0.43829787234042555,0.46808510638297873,-0.2297872340425532,0.6212765957446809,-0.4085106382978723,0.574468085106383,-0.37872340425531914,0.5191489361702127,-0.32340425531914896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
